Unnamed: 0,Review_Date,Author_Name,Vehicle_Title,Review_Title,Review,Rating,Full Review,compound_nouns,aspect_keywords,competition,competition_comp_nouns,competition_aspects,sentiment
1803, on 06/21/09 09:35 AM (PDT),B. Bronov ,2010 Jaguar XF Sedan Premium 4dr Sedan (5.0L 8cyl 6A),You CAN buy fun," For my first Jag, I couldn't have picked a better model. This is easily the finest car I've had the pleasure to drive, and I certainly count myself as among the lucky to own one. Almost every aspect of this exudes quality and workmanship. The styling, both interior and exterior, are classic, sexy and just aggressive enough to be noticed. The ergonomics of the cabin are well thought out, aside from one or two minor mis-steps. The touchscreen is brilliant, and after climbing the learning curve, so is the voice command system. The seats are comfortable, and odd that I even noticed it, so is the steering wheel.",4.875,"You CAN buy fun For my first Jag, I couldn't have picked a better model. This is easily the finest car I've had the pleasure to drive, and I certainly count myself as among the lucky to own one. Almost every aspect of this exudes quality and workmanship. The styling, both interior and exterior, are classic, sexy and just aggressive enough to be noticed. The ergonomics of the cabin are well thought out, aside from one or two minor mis-steps. The touchscreen is brilliant, and after climbing the learning curve, so is the voice command system. The seats are comfortable, and odd that I even noticed it, so is the steering wheel.","[('steering wheel', 'wheel')]","['even noticed', 'better model']","[['drive', 'nt', 'car', 'one'], ['work'], ['nt'], ['one'], ['nt']]","[('exudes quality', 'quality'), ('mis steps', 'steps'), ('learning curve', 'curve'), ('voice command', 'command'), ('command system', 'system')]","['sexy to noticed', 'certainly count', 'finest car', 'well thought', 'minor mis steps', 'thought aside']",pos
1804, on 05/06/17 23:43 PM (PDT),Randal Walker ,2014 Jaguar XF Sedan 4dr Sedan AWD (3.0L 6cyl S/C 8A),My third Jaguar and I still love the brand," First, I should explain why I gave this car only 4 stars for performance: I'm used to the 5 liter V8 that was in my 2010 XF and my 2012 XK. While the 3.0 liter V6 SC is peppy, it's not the big V8. However, it's nice to get 18 mpg around town instead of 15 mpg the V8s get. Otherwise, it's a pleasure to drive and to look at. Creature comforts abound. Best of all, it's not a BMW nor a MB so you won't see yourself coming and going.November, 2017 update: I’m still very happy with the car. It has performed flawlessly.",5.0,"My third Jaguar and I still love the brand First, I should explain why I gave this car only 4 stars for performance: I'm used to the 5 liter V8 that was in my 2010 XF and my 2012 XK. While the 3.0 liter V6 SC is peppy, it's not the big V8. However, it's nice to get 18 mpg around town instead of 15 mpg the V8s get. Otherwise, it's a pleasure to drive and to look at. Creature comforts abound. Best of all, it's not a BMW nor a MB so you won't see yourself coming and going.November, 2017 update: I’m still very happy with the car. It has performed flawlessly.","[('Creature comforts', 'comforts')]","['performed flawlessly', 'big V8']","[['car', 'love'], ['drive'], ['car']]","[('liter V8', 'V8')]","['still love', '’m still']",pos
1805, on 01/27/15 08:58 AM (PST),wfwalton ,2014 Jaguar XF Sedan 4dr Sedan AWD (3.0L 6cyl S/C 8A),Growing on Me - Happier Now," Great car, former Audi driver. A6 got boring. Beautiful design and head turner. I have Black on Black Portfolio package. This car needs a 3000 mile break in - suspension is stiff early. Great in the snow. BUT - why they put Continental All Season Tires on this as an OEM tire us beyond me. I've had to have them balanced no less than 4 times. This is not the ride you'd expect from a $65,000 car.",4.0,"Growing on Me - Happier Now Great car, former Audi driver. A6 got boring. Beautiful design and head turner. I have Black on Black Portfolio package. This car needs a 3000 mile break in - suspension is stiff early. Great in the snow. BUT - why they put Continental All Season Tires on this as an OEM tire us beyond me. I've had to have them balanced no less than 4 times. This is not the ride you'd expect from a $65,000 car.","[('Portfolio package', 'package')]",['Beautiful design'],"[['drive', 'car'], ['car'], ['now'], ['nt'], ['car']]","[('Audi driver', 'driver'), ('mile break', 'break'), ('OEM tire', 'tire')]","['former Audi driver', 'Great car']",pos
1806, on 06/08/18 12:58 PM (PDT),Jack ,2009 Jaguar XF Sedan Premium Luxury 4dr Sedan (4.2L 8cyl 6A),Looks Great," Repairs are expensive, but rarely needed.",4.0,"Looks Great Repairs are expensive, but rarely needed.",[],['rarely needed'],[],[],[],pos
1807, on 11/23/17 12:42 PM (PST),Frank ,2009 Jaguar XF Sedan Luxury 4dr Sedan (4.2L 8cyl 6A),Not enough room, Requires premium fuel according to salesman,4.0,Not enough room Requires premium fuel according to salesman,[],"['premium fuel', 'enough room']",[],[],[],pos
1810, on 05/05/14 09:13 AM (PDT),icuwon1stprize ,2009 Jaguar XF Sedan Premium Luxury 4dr Sedan (4.2L 8cyl 6A),Still in love after 3 years," It was love at first sight 3 years ago.My 2006 E350 Mercedes 4matic had 140,000 and it was getting tired.Great car, no headaches, just blaa styling.Then my eyes met the UK headlamps of the Jaguar XF at it was over.The understated exterior could easily be mistaken for a number of other cars but another glance turns into a stare.She is gorgeous!Classic lines draw you in while her interior touches of the transmission knob that rises out of the console to the air vents that open and close when you start the car seal your fate.Like a beautiful woman, she does have her faults and demands attention.If you read the posts on how to deal with her querks, she will amaze you!",4.5,"Still in love after 3 years It was love at first sight 3 years ago.My 2006 E350 Mercedes 4matic had 140,000 and it was getting tired.Great car, no headaches, just blaa styling.Then my eyes met the UK headlamps of the Jaguar XF at it was over.The understated exterior could easily be mistaken for a number of other cars but another glance turns into a stare.She is gorgeous!Classic lines draw you in while her interior touches of the transmission knob that rises out of the console to the air vents that open and close when you start the car seal your fate.Like a beautiful woman, she does have her faults and demands attention.If you read the posts on how to deal with her querks, she will amaze you!","[('UK headlamps', 'headlamps'), ('Jaguar XF', 'XF')]",['Then met'],"[['year', 'love'], ['car'], ['nt', 'car', 'take'], ['nt', 'car'], ['nt']]","[('blaa styling', 'styling'), ('transmission knob', 'knob'), ('air vents', 'vents')]","['first sight', 'understated exterior', 'interior touches', 'other cars', 'gorgeous!Classic lines', 'beautiful woman', 'easily mistaken', 'Great car']",pos
1814, on 09/26/11 11:11 AM (PDT),cyborgen ,2009 Jaguar XF Sedan Premium Luxury 4dr Sedan (4.2L 8cyl 6A),Great warranty," Be prepared to spend quite a bit of time at the garage if you intend to keep the car in good condition and learn to relax...Jaguar patience requires a visit to India where you will meet with Swami Tata who will teach you how to breathe calmly while your car is being fixed... again ... and again.... breathe slowly he will stay as you decompress in the waiting room. Think of the beauty and transcending flow of the car's hypnotic design.. do not focus on the negative.. relax.. Do your homework !! when your warranty is about to expire, get a full cost accounting of what went wrong.At this stage I'm not sure post warranty ownership makes economic sense. Its called due diligence.",4.125,"Great warranty Be prepared to spend quite a bit of time at the garage if you intend to keep the car in good condition and learn to relax...Jaguar patience requires a visit to India where you will meet with Swami Tata who will teach you how to breathe calmly while your car is being fixed... again ... and again.... breathe slowly he will stay as you decompress in the waiting room. Think of the beauty and transcending flow of the car's hypnotic design.. do not focus on the negative.. relax.. Do your homework !! when your warranty is about to expire, get a full cost accounting of what went wrong.At this stage I'm not sure post warranty ownership makes economic sense. Its called due diligence.","[('waiting room', 'room')]","['due diligence', 'slowly stay']","[['nt', 'good', 'car'], ['car'], ['car'], ['nt', 'home', 'work'], ['nt']]","[('Jaguar patience', 'patience'), ('cost accounting', 'accounting'), ('post ownership', 'ownership'), ('warranty ownership', 'ownership')]","['breathe calmly', 'hypnotic design', 'prepared to spend', 'about to expire', 'economic sense', 'full cost accounting', 'good condition', 'Great warranty']",pos
1817, on 11/23/10 00:00 AM (PST),Aggie92 ,2009 Jaguar XF Sedan Supercharged 4dr Sedan (4.2L 8cyl S/C 6A),Looker but OH the frustrations!," I traded my 110K miles BMW M3 for this car.  Looked at Mercedes C93 AMG, Audi RS5, and BMW M5.  Thought I would try this car before any other co-worker had one in the parking lot.  Loved it for the first 2K miles until the tire sensor light came on.  Service said it was probably the cold weather and not to worry. 3,800 miles Engine light (supercharger gasket), 12,700 miles trunk would not close (trunk latch replaced), 14,900 miles tire sensor (resulted in a front tire blow out), 16,000 miles engine light (thermostat replaced), 16,200 miles engine light (Vacuum tube detached - service error), 18,900 engine would not start (second try an hour later it started).",4.25,"Looker but OH the frustrations! I traded my 110K miles BMW M3 for this car.  Looked at Mercedes C93 AMG, Audi RS5, and BMW M5.  Thought I would try this car before any other co-worker had one in the parking lot.  Loved it for the first 2K miles until the tire sensor light came on.  Service said it was probably the cold weather and not to worry. 3,800 miles Engine light (supercharger gasket), 12,700 miles trunk would not close (trunk latch replaced), 14,900 miles tire sensor (resulted in a front tire blow out), 16,000 miles engine light (thermostat replaced), 16,200 miles engine light (Vacuum tube detached - service error), 18,900 engine would not start (second try an hour later it started).",[],['cold weather'],"[['miles', 'car'], ['car', 'work', 'one'], ['nt', 'miles'], ['nt', 'miles', 'second']]","[('K miles', 'miles'), ('co worker', 'worker'), ('parking lot', 'lot'), ('K miles', 'miles'), ('tire sensor', 'sensor'), ('sensor light', 'light'), ('miles light', 'light'), ('Engine light', 'light'), ('supercharger gasket', 'gasket'), ('miles trunk', 'trunk'), ('trunk latch', 'latch'), ('miles tire', 'tire'), ('tire sensor', 'sensor'), ('tire blow', 'blow'), ('miles engine', 'engine'), ('engine light', 'light'), ('miles engine', 'engine'), ('engine light', 'light'), ('service error', 'error')]","['front miles tire', 'first K K miles', 'try later', 'second try', 'other co worker']",pos
1821, on 09/18/10 00:00 AM (PDT),NIKOS ,2009 Jaguar XF Sedan Luxury 4dr Sedan (4.2L 8cyl 6A),The best car I have owned," I owned in the past several BMW cars 3 series and X3. Jaguar is far away in front of BMW in everything. I read about transmission problems. It's all fooleries. It happens to me once but be serious just stop the engine and start it again, the problem fixed by itself! It a problem that can happens to every automatic transmission gear! The dcs is incredible you cannot feel any of the corrections its making. In all other cars you will hear strange noises when the dcs trying to control the car and you can fill the corrections that made. In jag you do not understand anything at all! The only problem is that jag has a lot of enemies from German car fans. ",5.0,"The best car I have owned I owned in the past several BMW cars 3 series and X3. Jaguar is far away in front of BMW in everything. I read about transmission problems. It's all fooleries. It happens to me once but be serious just stop the engine and start it again, the problem fixed by itself! It a problem that can happens to every automatic transmission gear! The dcs is incredible you cannot feel any of the corrections its making. In all other cars you will hear strange noises when the dcs trying to control the car and you can fill the corrections that made. In jag you do not understand anything at all! The only problem is that jag has a lot of enemies from German car fans. ","[('transmission problems', 'problems'), ('transmission gear', 'gear')]","['start again', 'happens once', 'automatic transmission gear']","[['car'], ['nt'], ['nt', 'car', 'range'], ['car']]","[('BMW cars', 'cars'), ('car fans', 'fans')]","['past series', 'strange noises', 'best car', 'several BMW cars', 'other BMW cars', 'German car fans', 'only problem', 'understand all']",pos
1824, on 07/28/10 10:00 AM (PDT),John ,2009 Jaguar XF Sedan Supercharged 4dr Sedan (4.2L 8cyl S/C 6A),What a Lemon," I would not recommend this car to anyone. It is the worst car I ever had. I am just thankful that it was on a lease and was returned. The car is absolutely gorgeous and definitely a head turner. That's where it stops. The car had more problems than my previous 8 (Japanese) cars combined. I had it in the shop four times for interior lights that would come on by themselves, three times for a fuel door that would not open, blown supercharger gasket and the final straw when I was stranded for three hours waiting for a tow because the car would not come out of park. New tires at 13,000 miles, brakes at 18,000 miles. What a hunk of junk. I hope they get it together and fix the problems.",3.625,"What a Lemon I would not recommend this car to anyone. It is the worst car I ever had. I am just thankful that it was on a lease and was returned. The car is absolutely gorgeous and definitely a head turner. That's where it stops. The car had more problems than my previous 8 (Japanese) cars combined. I had it in the shop four times for interior lights that would come on by themselves, three times for a fuel door that would not open, blown supercharger gasket and the final straw when I was stranded for three hours waiting for a tow because the car would not come out of park. New tires at 13,000 miles, brakes at 18,000 miles. What a hunk of junk. I hope they get it together and fix the problems.",[],['hope together'],"[['car', 'one'], ['car'], ['car'], ['car'], ['nt', 'come', 'car'], ['miles']]","[('head turner', 'turner'), ('fuel door', 'door'), ('supercharger gasket', 'gasket')]","['worst car', 'Japanese cars', 'final straw', 'interior lights', 'ever had', 'previous cars', 'more problems', 'New tires']",pos
1826, on 06/15/10 16:08 PM (PDT),schaffin ,2009 Jaguar XF Sedan Premium Luxury 4dr Sedan (4.2L 8cyl 6A),What a shame," This wonderful fun stylish car has left me stranded on the road with the transmission stuck in drive twice. The fortunate thing is you are usually in a parking lot when you discover your up the creek without a paddle.  The first time the dealer had it for 4 days.  One hour after leaving the dealer it was back on the tow truck. CA lemon law here we come. Fell in love with this car the first 30K, hard to stay married to a car that has dumped me twice.   ",3.125,"What a shame This wonderful fun stylish car has left me stranded on the road with the transmission stuck in drive twice. The fortunate thing is you are usually in a parking lot when you discover your up the creek without a paddle.  The first time the dealer had it for 4 days.  One hour after leaving the dealer it was back on the tow truck. CA lemon law here we come. Fell in love with this car the first 30K, hard to stay married to a car that has dumped me twice.   ","[('parking lot', 'lot')]","['fortunate thing', 'first time']","[['drive', 'car', 'road'], ['truck'], ['come', 'lemon'], ['car', 'love']]","[('tow truck', 'truck'), ('CA law', 'law'), ('lemon law', 'law')]","['hard to stay', 'wonderful car', 'dumped twice', 'first K', 'stylish car', 'left twice']",pos
1827, on 05/25/10 14:04 PM (PDT),Cat Lover ,2009 Jaguar XF Sedan Luxury 4dr Sedan (4.2L 8cyl 6A),Problem free," Rare enough to draw admirers, comfortable, fast. Great gas mileage for such a fast, heavy car. No problems to report.  ",5.0,"Problem free Rare enough to draw admirers, comfortable, fast. Great gas mileage for such a fast, heavy car. No problems to report.  ",[],['free R'],[['car']],"[('gas mileage', 'mileage')]","['Great gas mileage', 'fast car', 'heavy car']",pos
1829, on 05/19/10 08:12 AM (PDT),So Dissappointed ,2009 Jaguar XF Sedan Luxury 4dr Sedan (4.2L 8cyl 6A),We are all Heartbroken," I feel the pain of the other owners.  My car has been the worst investment ever.  Yes the car looks good but it is far from reliable and I would not recommend it anyone. My problems for the last 2 years include: total shutdown with no power to the car (towed to dealership), 2 months later, total shutdown again no power to the car, transmission stuck in drive (towed), computer system failure (in the shop for 33 days), 3 sets of brakes,  internal lights flashing on an off, constant no start issues.  The problems start at 3000 miles and have never stopped.  This car has major electrical problems and Jaguar and Momentum (dealership) knows it and will not admit to the problems. You are not safe!",3.0,"We are all Heartbroken I feel the pain of the other owners.  My car has been the worst investment ever.  Yes the car looks good but it is far from reliable and I would not recommend it anyone. My problems for the last 2 years include: total shutdown with no power to the car (towed to dealership), 2 months later, total shutdown again no power to the car, transmission stuck in drive (towed), computer system failure (in the shop for 33 days), 3 sets of brakes,  internal lights flashing on an off, constant no start issues.  The problems start at 3000 miles and have never stopped.  This car has major electrical problems and Jaguar and Momentum (dealership) knows it and will not admit to the problems. You are not safe!",[],['other owners'],"[['nt', 'car'], ['good', 'car', 'one'], ['drive', 'nt', 'year', 'car'], ['miles'], ['nt', 'car', 'now']]","[('computer system', 'system'), ('system failure', 'failure'), ('start issues', 'issues')]","['internal lights', 'major problems', 'constant start issues', 'total shutdown', 'last years', 'electrical problems', 'never stopped', 'worst investment', 'later stuck']",pos
1834, on 02/16/10 18:20 PM (PST),UW HUSKY FAN ,2009 Jaguar XF Sedan Luxury 4dr Sedan (4.2L 8cyl 6A),BEWARE!!!  The car gets stuck in gear!!!," OK...I have been very impressed with my Jaguar until now.  It has 20,000 miles on it and it's starting to fall apart.  That's unacceptable for a car that's a year old.  I just brought it to Jaguar dealership and they notified me of a recall because the car gets stuck in gear.  I just brought it there 4 days ago and SUPPOSEDLY they fixed it.  Tonight when I got home it was stuck in gear.  Bad work by the dealership?  Possibly, but no car a year old should have major transmission problems like this.  It's a total inconvenience and I'm lucky I was at home and not somewhere else.  The car has been great but this is a MAJOR issue and has left a very bad taste in my mouth.",3.75,"BEWARE!!!  The car gets stuck in gear!!! OK...I have been very impressed with my Jaguar until now.  It has 20,000 miles on it and it's starting to fall apart.  That's unacceptable for a car that's a year old.  I just brought it to Jaguar dealership and they notified me of a recall because the car gets stuck in gear.  I just brought it there 4 days ago and SUPPOSEDLY they fixed it.  Tonight when I got home it was stuck in gear.  Bad work by the dealership?  Possibly, but no car a year old should have major transmission problems like this.  It's a total inconvenience and I'm lucky I was at home and not somewhere else.  The car has been great but this is a MAJOR issue and has left a very bad taste in my mouth.",[],['brought ago'],"[['car'], ['nt', 'now'], ['miles'], ['year', 'car'], ['car'], ['home'], ['like', 'year', 'car', 'work'], ['home', 'conv'], ['car', 'great']]","[('Jaguar dealership', 'dealership'), ('transmission problems', 'problems')]","['Possibly have', 'got home', 'major transmission problems', 'Bad work', 'total inconvenience', 'fall apart', 'bad taste', 'MAJOR issue', 'very bad taste']",pos
1836, on 01/06/10 18:00 PM (PST),dada0421 ,2009 Jaguar XF Sedan Premium Luxury 4dr Sedan (4.2L 8cyl 6A),Don't be fooled by the looks. LEMON!!!," Fell in love with the car the first time my husband and I saw it. A month after leasing it the problems started. I have had it towed twice because of no start, hot shotted once. It has also been in the shop for the drivers window twice being stuck, twice for a rattling in the roof. Jaguar usa has been of no help. I think i have a lemon and have contacted a lawyer.",3.875,"Don't be fooled by the looks. LEMON!!! Fell in love with the car the first time my husband and I saw it. A month after leasing it the problems started. I have had it towed twice because of no start, hot shotted once. It has also been in the shop for the drivers window twice being stuck, twice for a rattling in the roof. Jaguar usa has been of no help. I think i have a lemon and have contacted a lawyer.",[],"['shotted once', 'towed twice']","[['car', 'husband', 'love'], ['nt'], ['drive'], ['nt', 'think', 'lemon']]","[('drivers window', 'window')]","['twice stuck', 'first time']",pos
1837, on 12/11/09 21:01 PM (PST),Mike V ,2009 Jaguar XF Sedan Premium Luxury 4dr Sedan (4.2L 8cyl 6A),XF Fun," We purchased our XF about 60 days after the model intro. We have had zero issues with this car. My wife had a bit of difficulty with the paddle shifters at first but now enjoys them as do I. This car continues to amaze in handling, acceleration and, believe it or not, fuel economy. We average 21 mpg in overall driving with 70+% being in town destinations. Rear seat leg room? It is adequate. Trunk room is satisfactory. Put down the rear seat and viola, an instant Costco runner.",5.0,"XF Fun We purchased our XF about 60 days after the model intro. We have had zero issues with this car. My wife had a bit of difficulty with the paddle shifters at first but now enjoys them as do I. This car continues to amaze in handling, acceleration and, believe it or not, fuel economy. We average 21 mpg in overall driving with 70+% being in town destinations. Rear seat leg room? It is adequate. Trunk room is satisfactory. Put down the rear seat and viola, an instant Costco runner.","[('town destinations', 'destinations'), ('seat room', 'room'), ('leg room', 'room'), ('Trunk room', 'room')]",['overall driving'],"[['nt'], ['car'], ['wife'], ['nt', 'car'], ['nt']]","[('paddle shifters', 'shifters'), ('fuel economy', 'economy'), ('Costco runner', 'runner')]","['rear seat', 'instant Costco runner']",pos
1838, on 12/08/09 10:13 AM (PST),hattmann ,2009 Jaguar XF Sedan Luxury 4dr Sedan (4.2L 8cyl 6A),Great Car," This is my 4th Jaguar.  This car is truly an E ticket ride.  Snappy acceleration and great handling.  Paddle shifters are a kick.  And the sound as you go through 4000 RPM's.  Wow, Can't even fathom what the SC version is like.",4.75,"Great Car This is my 4th Jaguar.  This car is truly an E ticket ride.  Snappy acceleration and great handling.  Paddle shifters are a kick.  And the sound as you go through 4000 RPM's.  Wow, Can't even fathom what the SC version is like.","[('Paddle shifters', 'shifters')]",['Great Car'],"[['car'], ['great'], ['like']]","[('E ticket', 'ticket'), ('ticket ride', 'ride'), ('SC version', 'version')]","['Snappy acceleration', 'great handling', 'even fathom']",pos
1839, on 12/03/09 00:25 AM (PST),jadant ,2009 Jaguar XF Sedan Supercharged 4dr Sedan (4.2L 8cyl S/C 6A),Thrilling Drive," I had test driven the BMW 550, Lexus GS350, Acura RL/TL, and Infiniti G37.  None of these could compare to the driving experience of the Jaguar XF SC.  The handling isn't as tight as the BMW but it is comfortable on long hauls.  This automobile can also get up and go.  I only have 4700 miles so cannot comment on reliability at this point but from what I have experienced I do not have any complaints.  The only issue I have experienced is a CATS failure but this occurred only once and to reset all I had to do was stop the car and restart the engine.",4.875,"Thrilling Drive I had test driven the BMW 550, Lexus GS350, Acura RL/TL, and Infiniti G37.  None of these could compare to the driving experience of the Jaguar XF SC.  The handling isn't as tight as the BMW but it is comfortable on long hauls.  This automobile can also get up and go.  I only have 4700 miles so cannot comment on reliability at this point but from what I have experienced I do not have any complaints.  The only issue I have experienced is a CATS failure but this occurred only once and to reset all I had to do was stop the car and restart the engine.",[],['long hauls'],"[['drive', 'test'], ['one'], ['nt', 'miles'], ['car']]","[('CATS failure', 'failure')]","['occurred once', 'only have', 'only issue']",pos
1840, on 11/30/09 15:56 PM (PST),Drew in NOVA ,2009 Jaguar XF Sedan Supercharged 4dr Sedan (4.2L 8cyl S/C 6A),Beauty and the Beast," I've had the my Supercharged XF about 1 1/2 years.  Loved the design and content...but.  Engine warning lights, blown manifold gaskets, inoperable gas cover (try that when on empty), recalls, rear brakes gone at 15K with tires right behind and today dead in the garage and pulled out by a towing service (wonder what damage they did) after numerous engine and gearbox errors on dash.  Sexy design and still draws looks.  Seems the electronic gremlins and reliability are still subpar.  Should have stuck with my first instinct of a BMW.  At least the routine maintenance is included with them!",4.25,"Beauty and the Beast I've had the my Supercharged XF about 1 1/2 years.  Loved the design and content...but.  Engine warning lights, blown manifold gaskets, inoperable gas cover (try that when on empty), recalls, rear brakes gone at 15K with tires right behind and today dead in the garage and pulled out by a towing service (wonder what damage they did) after numerous engine and gearbox errors on dash.  Sexy design and still draws looks.  Seems the electronic gremlins and reliability are still subpar.  Should have stuck with my first instinct of a BMW.  At least the routine maintenance is included with them!",[],"['still draws', 'electronic gremlins', 'first instinct']","[['year'], ['nt'], ['one'], ['nt']]","[('Engine lights', 'lights'), ('warning lights', 'lights'), ('gas cover', 'cover'), ('gearbox errors', 'errors')]","['routine maintenance', 'inoperable gas cover', 'rear brakes', 'manifold gaskets', 'numerous engine', 'gone behind']",pos
1847, on 08/02/09 05:27 AM (PDT),raviji ,2009 Jaguar XF Sedan Luxury 4dr Sedan (4.2L 8cyl 6A),fun to drive," we took the car on a 850mi round trip...performed very well. Average 26 miles despite getting stuck in montreal traffic. Much better than infiniti G35.  other than minor issues, car has performed very well. ",4.625,"fun to drive we took the car on a 850mi round trip...performed very well. Average 26 miles despite getting stuck in montreal traffic. Much better than infiniti G35.  other than minor issues, car has performed very well. ",[],['performed well'],"[['drive', 'car'], ['nt', 'miles'], ['infiniti'], ['car']]","[('round trip', 'trip')]","['performed well', 'Average miles', '850mi round trip', 'minor issues', 'montreal traffic']",pos
1848, on 07/30/09 10:38 AM (PDT),JP ,2009 Jaguar XF Sedan Luxury 4dr Sedan (4.2L 8cyl 6A),My experience was not good," Very appearing car until the problems start. On way home from dealer, engine light came on. Took it back and they could not explain what is use (Computer should give some kind of code). Said battery may have been low, so they recharged and reset computer. On way home from dealer, differential started making noise. Took back again. Dealer thought may be normal. Drove another with mechanic and they acknowledged should not make noise. Had to obtain approval from Jaguar to repair. At this point I had enough. After 170 miles, 150 of which were back and forth to dealer, I returned car. Cost me $6,000.00 to have dealer buy back car. Be careful going down this road. Jaguar USA didn't care!",2.875,"My experience was not good Very appearing car until the problems start. On way home from dealer, engine light came on. Took it back and they could not explain what is use (Computer should give some kind of code). Said battery may have been low, so they recharged and reset computer. On way home from dealer, differential started making noise. Took back again. Dealer thought may be normal. Drove another with mechanic and they acknowledged should not make noise. Had to obtain approval from Jaguar to repair. At this point I had enough. After 170 miles, 150 of which were back and forth to dealer, I returned car. Cost me $6,000.00 to have dealer buy back car. Be careful going down this road. Jaguar USA didn't care!",[],"['Took back', 'Took again']","[['nt', 'good', 'car'], ['home'], ['give'], ['nt', 'home'], ['now'], ['nt'], ['miles', 'car'], ['car'], ['car', 'road'], ['car']]","[('engine light', 'light')]","['Took back', 'Very appearing car', 'good car', 'appearing car']",pos
1850, on 07/22/09 12:54 PM (PDT),Bill ,2009 Jaguar XF Sedan Luxury 4dr Sedan (4.2L 8cyl 6A),Can't trust it," I have had more problems in 8 months with this car then I had in the last 6 years combined  with my BMW and Lincoln LS. Battery cable problems left me stranded and had to be repaired twice. Windshield washers repaired twice. Touch screen replaced. Check engine light fixed. My local dealer has been OUTSTANDING and saved my sanity. On style and ride the car wins hands down; but if I had it to do over again, I would be in a BMW. Beauty doesn't help when the car won't run.",3.75,"Can't trust it I have had more problems in 8 months with this car then I had in the last 6 years combined  with my BMW and Lincoln LS. Battery cable problems left me stranded and had to be repaired twice. Windshield washers repaired twice. Touch screen replaced. Check engine light fixed. My local dealer has been OUTSTANDING and saved my sanity. On style and ride the car wins hands down; but if I had it to do over again, I would be in a BMW. Beauty doesn't help when the car won't run.","[('Battery problems', 'problems'), ('cable problems', 'problems'), ('Windshield washers', 'washers'), ('Touch screen', 'screen'), ('engine light', 'light')]","['local dealer', 'repaired twice']","[['nt', 'year', 'car'], ['car'], ['car']]",[],"['do again', 'more problems', 'last years']",pos
1851, on 07/08/09 12:34 PM (PDT),w6375 ,2009 Jaguar XF Sedan Supercharged 4dr Sedan (4.2L 8cyl S/C 6A),Super Hot Car," My 2009 Jaguar XF Supercharged Sport Sedan is the coolest car I have ever owned.  This includes a long list of Mercedes and other high-end brands.  It is beautiful and incredibly fast.  I get compliments on the style, color (Botanical Green), and general good looks.  Many Mercedes and BMW owners have stopped to inquire about this Jag.  It is an amazing car and value for the price.  You will not regret buying this one.",4.875,"Super Hot Car My 2009 Jaguar XF Supercharged Sport Sedan is the coolest car I have ever owned.  This includes a long list of Mercedes and other high-end brands.  It is beautiful and incredibly fast.  I get compliments on the style, color (Botanical Green), and general good looks.  Many Mercedes and BMW owners have stopped to inquire about this Jag.  It is an amazing car and value for the price.  You will not regret buying this one.","[('end brands', 'brands')]","['long list', 'high end', 'other end brands']","[['car'], ['nt', 'good'], ['car'], ['one']]","[('Jaguar XF', 'XF')]","['general looks', 'amazing car', 'coolest car', 'good looks', 'ever owned']",pos
1852, on 05/18/09 14:25 PM (PDT),Wolfgang ,2009 Jaguar XF Sedan Luxury 4dr Sedan (4.2L 8cyl 6A),"Over 5,000 miles and it's still great "," This is my second review, the car now has over 5,000 and remains flawless.  Just completed a 1,050 trip, averaged 27 mpg while cruising at 75-80 mph, car was loaded too.  Have had only one problem, rattling sunroof, dealer fixed it.  There is some wind noise from the side mirrors, even though they replaced the door seals, but no sign of wind leak.  They say mirrors make the noise and a fix is coming. :)  Love this car.",4.875,"Over 5,000 miles and it's still great  This is my second review, the car now has over 5,000 and remains flawless.  Just completed a 1,050 trip, averaged 27 mpg while cruising at 75-80 mph, car was loaded too.  Have had only one problem, rattling sunroof, dealer fixed it.  There is some wind noise from the side mirrors, even though they replaced the door seals, but no sign of wind leak.  They say mirrors make the noise and a fix is coming. :)  Love this car.","[('wind noise', 'noise'), ('side mirrors', 'mirrors'), ('door seals', 'seals'), ('wind leak', 'leak')]",['even replaced'],"[['miles', 'car', 'second', 'great'], ['car'], ['one'], ['car']]",[],"['loaded too', 'Just completed', 'second review']",pos
1854, on 05/15/09 12:56 PM (PDT),COLBOL15 ,2009 Jaguar XF Sedan Premium Luxury 4dr Sedan (4.2L 8cyl 6A),Should have gotten it sooner!," Outstanding road handling. 4.2L engine supercharged is an amazing option.  You will be acknowledged by others on the road. Lock your passenger doors, someone will jump-in and request a ride. Standard sound system is above average. If I had to negotiate the car again, I would request the upgrade version. The experience begins with: Press, rotate, step on the gas and enjoy!!!! (No keys, no shifter)",4.75,"Should have gotten it sooner! Outstanding road handling. 4.2L engine supercharged is an amazing option.  You will be acknowledged by others on the road. Lock your passenger doors, someone will jump-in and request a ride. Standard sound system is above average. If I had to negotiate the car again, I would request the upgrade version. The experience begins with: Press, rotate, step on the gas and enjoy!!!! (No keys, no shifter)","[('2L engine', 'engine'), ('sound system', 'system')]","['Standard sound system', 'amazing option']","[['one', 'road'], ['now', 'road'], ['one'], ['car']]","[('passenger doors', 'doors')]","['upgrade version', 'gotten sooner', 'negotiate again', 'jump in']",pos
