Review_Date,Author_Name,Vehicle_Title,Review_Title,Review,Rating,Full Review,compound_nouns,aspect_keywords,competition,competition_comp_nouns,competition_aspects,sentiment
 on 07/29/15 18:43 PM (PDT),D.B. ,2014 INFINITI QX60 SUV 4dr SUV AWD (3.5L 6cyl CVT),Worst purchase decision EVER!," Very disappointed in this purchase. Upgraded from a Honda Oddessey and I regret this decision wholeheartedly. IT IS THE ROUGHEST RIDE EVER AND INCREDIBLY UNCOMFORTABLE. I didn't realize how horrific the ride is while test driving because that is usually a quick ride. I am constantly yelling at my husband to stop driving like a maniac but am realizing it must be the car'mechanics or suspension. Either way, I dislike the feel and comfort of the car more and more everyday. I recall it driving slightly smoother the first 3 months we had it and now 10 months in, we're all bouncing out of the seats. My kids really dislike riding in the back seats. (I feel terrible because they weren't with us when be test drove it.) The engine is getting louder by the day. I don't care for the way this car shifts gears. Seems love it revs up very high before finally settling into the right gear.The lift hate is rusted underneath the chrome panels. It is currently in the body shop getting replaced. Let me remind you the car isn't even a year old yet!The temperature is never just right; either too hot or too cold. The back seat vents are sparse which is likely the reason for the fluctuation in temperature. I'm getting roughly 18.2 mpg but do travel frequently.15k mile ""recommended service"" is $450+. Ray Catena's complimentary car wash is a joke. Very sloppy on the cleaning overall. My car still had sticker residue on the outside after a few washed by the dealer. I took it to a car wash and paid for the job to be done right. It was like night and day.Overall very disappointed. Should have gone with the MDX. You can't see out the back window when the 3rd row headrests are up and in use.",2.0,"Worst purchase decision EVER! Very disappointed in this purchase. Upgraded from a Honda Oddessey and I regret this decision wholeheartedly. IT IS THE ROUGHEST RIDE EVER AND INCREDIBLY UNCOMFORTABLE. I didn't realize how horrific the ride is while test driving because that is usually a quick ride. I am constantly yelling at my husband to stop driving like a maniac but am realizing it must be the car'mechanics or suspension. Either way, I dislike the feel and comfort of the car more and more everyday. I recall it driving slightly smoother the first 3 months we had it and now 10 months in, we're all bouncing out of the seats. My kids really dislike riding in the back seats. (I feel terrible because they weren't with us when be test drove it.) The engine is getting louder by the day. I don't care for the way this car shifts gears. Seems love it revs up very high before finally settling into the right gear.The lift hate is rusted underneath the chrome panels. It is currently in the body shop getting replaced. Let me remind you the car isn't even a year old yet!The temperature is never just right; either too hot or too cold. The back seat vents are sparse which is likely the reason for the fluctuation in temperature. I'm getting roughly 18.2 mpg but do travel frequently.15k mile ""recommended service"" is $450+. Ray Catena's complimentary car wash is a joke. Very sloppy on the cleaning overall. My car still had sticker residue on the outside after a few washed by the dealer. I took it to a car wash and paid for the job to be done right. It was like night and day.Overall very disappointed. Should have gone with the MDX. You can't see out the back window when the 3rd row headrests are up and in use.","[('lift hate', 'hate'), ('chrome panels', 'panels'), ('3rd row', 'row'), ('row headrests', 'headrests')]","['back window', 'regret wholeheartedly']","[['nt'], ['test'], ['nt', 'like', 'car', 'husband'], ['like', 'car'], ['nt'], ['like'], ['test'], ['car'], ['nt', 'love'], ['nt'], ['year', 'car'], ['nt', 'like'], ['nt'], ['nt', 'car'], ['car'], ['car', 'one'], ['like'], ['nt'], ['one']]","[('purchase decision', 'decision'), ('car shifts', 'shifts'), ('body shop', 'shop'), ('yet!The temperature', 'temperature'), ('seat vents', 'vents'), ('car wash', 'wash'), ('sticker residue', 'residue'), ('car wash', 'wash')]","['complimentary car car wash', 'dislike more', 'back seats', 'took right', 'right gear', 'back seat', 'constantly yelling', 'travel frequently', 'still had', 'finally settling', 'really dislike', 'first months', 'Worst purchase decision', 'quick ride']",neg
 on 12/23/14 09:09 AM (PST),dgg3 ,2014 INFINITI QX60 SUV 4dr SUV AWD (3.5L 6cyl CVT),"Tried ALL luxury cars, this is the BEST"," We test drove every luxury SUV on the market today, even the gas guzzlers.  As soon as we pulled out of the car lot, we knew this was the one.  Great performance, reliability and more. I have had a Lexus 4 door car, and a Mercedes E class.  This is by far the best of them all.  The price is descent.  And all the complaints here, sounds like the repair shop is the problem.  Erg, I understand the aggravations, but trust me, Mercedes and Lexus is just as bad.  Sucks when you pay good money for bad service.  Even had a Toyota, same crap there too.  By far, this SUV is a great choice.  ",4.875,"Tried ALL luxury cars, this is the BEST We test drove every luxury SUV on the market today, even the gas guzzlers.  As soon as we pulled out of the car lot, we knew this was the one.  Great performance, reliability and more. I have had a Lexus 4 door car, and a Mercedes E class.  This is by far the best of them all.  The price is descent.  And all the complaints here, sounds like the repair shop is the problem.  Erg, I understand the aggravations, but trust me, Mercedes and Lexus is just as bad.  Sucks when you pay good money for bad service.  Even had a Toyota, same crap there too.  By far, this SUV is a great choice.  ","[('crap t', 't')]","['same crap t', 'had crap too', 'Greacrap t performance', 'Even had']","[['car', 'test'], ['car', 'one', 'new'], ['car'], ['nt'], ['nt', 'like'], ['good', 'one'], ['great']]","[('luxury cars', 'cars'), ('luxury SUV', 'SUV'), ('gas guzzlers', 'guzzlers'), ('car lot', 'lot'), ('door car', 'car'), ('Mercedes E', 'E'), ('E class', 'class'), ('repair shop', 'shop')]","['great choice', 'soon knew', 'good money', 'bad service']",neg
 on 10/27/14 15:34 PM (PDT),hotrod5 ,2014 INFINITI QX60 SUV 4dr SUV (3.5L 6cyl CVT),As much time in the shop as at home," First high-end vehicle I could afford, but maybe I should have kept my Hyundai Tuscon.  It cost half as much as the QX60 and had NO maintenance issues. This is a pretty car,but it's a rattle trap. It has been in the shop at least four times and they still cannot get rid of them.  The airbag indicator light has been ""fixed"" 3 times. The roof rail was replaced because the rubber sealing strip kept coming out at highway speed or a washing. Obviously poor construction or engineering. The dealership has certainly tried to make it right, but all the fun and pride of ownership is ruined.  Each repair visit took 5-10 days! I should have gone with the Acura MDX as my brother suggested. UPDATE: The dealership bought back the car if I would buy a new 2015 QX60. So I did.  It has some squeaks and rattles also, but not nearly as bad. It has had two recalls which have been done.  I really like this vehicle and hope I can keep it for at least 150,00+ miles.",4.0,"As much time in the shop as at home First high-end vehicle I could afford, but maybe I should have kept my Hyundai Tuscon.  It cost half as much as the QX60 and had NO maintenance issues. This is a pretty car,but it's a rattle trap. It has been in the shop at least four times and they still cannot get rid of them.  The airbag indicator light has been ""fixed"" 3 times. The roof rail was replaced because the rubber sealing strip kept coming out at highway speed or a washing. Obviously poor construction or engineering. The dealership has certainly tried to make it right, but all the fun and pride of ownership is ruined.  Each repair visit took 5-10 days! I should have gone with the Acura MDX as my brother suggested. UPDATE: The dealership bought back the car if I would buy a new 2015 QX60. So I did.  It has some squeaks and rattles also, but not nearly as bad. It has had two recalls which have been done.  I really like this vehicle and hope I can keep it for at least 150,00+ miles.","[('indicator light', 'light'), ('roof rail', 'rail'), ('rubber sealing', 'sealing'), ('sealing strip', 'strip'), ('highway speed', 'speed')]","['Obviously poor construction', 'So did', 'certainly tried', 'poor construction', 'still rid', 'airbag indicator']","[['vehicle', 'home'], ['nt'], ['car'], ['one'], ['bought', 'car', 'new'], ['one'], ['like', 'vehicle', 'miles']]","[('end vehicle', 'vehicle'), ('maintenance issues', 'issues'), ('rattle trap', 'trap'), ('repair visit', 'visit')]","['bought back', 'really like', 'pretty car', 'high end', 'As much time', 'new QX60', 'much time']",neg
 on 03/05/14 19:21 PM (PST),dennyw1 ,2014 INFINITI QX60 SUV 4dr SUV AWD (3.5L 6cyl CVT),"Loved it, but showing some concerns with time"," The JX35/QX60 has a pleasant look, great interior, and probably the best seating arrangement for a vehicle in this size and price range.I have the Premium, Driver Assistance and Theater packages.It is not a snappy driver, but for long trips with the family it is quiet and the safety features generally work very well on the highway.The first 8 months were wonderful.Then the problems started.Be very careful in checking out the brake pedal.At times it will Âfall to the floorÂ or hit the physical stop.Happens on JX and QX.Two of last four months in the shop for a variety of issues (primarily brakes and interior).Replaced all the leather.Concerned about long term safety & cost",2.875,"Loved it, but showing some concerns with time The JX35/QX60 has a pleasant look, great interior, and probably the best seating arrangement for a vehicle in this size and price range.I have the Premium, Driver Assistance and Theater packages.It is not a snappy driver, but for long trips with the family it is quiet and the safety features generally work very well on the highway.The first 8 months were wonderful.Then the problems started.Be very careful in checking out the brake pedal.At times it will Âfall to the floorÂ or hit the physical stop.Happens on JX and QX.Two of last four months in the shop for a variety of issues (primarily brakes and interior).Replaced all the leather.Concerned about long term safety & cost","[('term safety', 'safety')]","['Then started', 'physical stop', 'long term']","[['nt', 'vehicle', 'range', 'great'], ['drive', 'work'], ['nt'], ['car'], ['nt']]","[('seating arrangement', 'arrangement'), ('safety features', 'features'), ('brake pedal', 'pedal')]","['generally work', 'great interior', 'first months', 'work well', 'pleasant look', 'snappy driver', 'long trips', 'best seating arrangement', 'last months']",neg
 on 12/09/13 19:03 PM (PST),infinitino14 ,2014 INFINITI QX60 SUV 4dr SUV AWD (3.5L 6cyl CVT),What a dissapointment," I purchased a 2014 QX60 two months ago..In the 8 weeks that IÂve owned the car, it has been in for service 4 times due to design, manufacturing and workmanship issues from both Infiniti and the dealer.First is a harness issue on the windshield.Was fixed, then fell off again after the dealer left fingerprints all over my car.Then the driver side heat and heated seat did not work.It was supposedly fixed, but the day we got it back, the heat was still broken, the steering wheel was misaligned and have had issues with gears getting stuck when trying to shift.The topper was today, when the dealer picked up the car to fix the heat and the car literally sputtered out of my driveway.",2.875,"What a dissapointment I purchased a 2014 QX60 two months ago..In the 8 weeks that IÂve owned the car, it has been in for service 4 times due to design, manufacturing and workmanship issues from both Infiniti and the dealer.First is a harness issue on the windshield.Was fixed, then fell off again after the dealer left fingerprints all over my car.Then the driver side heat and heated seat did not work.It was supposedly fixed, but the day we got it back, the heat was still broken, the steering wheel was misaligned and have had issues with gears getting stuck when trying to shift.The topper was today, when the dealer picked up the car to fix the heat and the car literally sputtered out of my driveway.","[('steering wheel', 'wheel')]","['supposedly fixed', 'harness issue', 'still broken', 'got back']","[['nt'], ['car', 'work'], ['nt', 'car'], ['drive', 'work'], ['drive', 'car']]","[('driver side', 'side'), ('side heat', 'heat')]","['literally sputtered', 'then fell', 'been in', 'Then work', 'purchased ago']",neg
 on 06/30/17 12:32 PM (PDT),AAMoon ,2014 INFINITI QX60 Hybrid Hybrid 4dr SUV (2.5L 4cyl S/C gas/electric hybrid CVT),Worst nightmare, I owned a JX35 prior to upgrading to the QX60. Big mistake! Here is a list of all the issues. Counting down til 12/1/2017 to leave this vehicle at the lot! Here are the issues I have had with the 2014 QX 60 and all the times it has been in the service department.1. Fuel gauge fluctuations. Digital reading would jump all over the place. Did not match the gauge. *Repaired.2.  I had a rattle on the driver side in the window area. It was apparent once you reach 40mph. It was taken into Infiniti Roanoke service department several times.â¢	Window stripping replaced around windshield. *Did not fix issue.â¢	Replaced roof rails. *Did not fix issue.â¢	Car was returned with gash on driver side door. Sent back for repair.â¢	**Dad discovered front mud flap had a loose screw which was causing issue.3.  I  have a rattle in the steering column. It sounds like something is loose inside.      *Issue has never been resolved.4. The driver side sun visor makes a very loud popping noise when you pull it down and push it back up. (Replaced 2 times) 5. The driver side window making a loud grinding noise. *Issue was fixed.6. The driver window now has a oily residue  after rolling the window down and back up.*Cleaned but shows back up.7. Iphone worked intermittently with car ipod controls. Screen in car would grey out not allowing any functions to be used.  8. Passenger seat airbag light stays on with passenger in seat. *Checked but no fix.9. Rattle in sunroof area and steering wheel column. *Issue was not fixed.Stopped taking car to Infiniti Roanoke and started driving to Modern Infiniti Greensboro.10. Sunvisors make a loud popping noise when pulling down and back up. *Replaced.11. Passenger seat airbag light recall. *Issue fixed.12. CVT recall. *Serviced.13. Weather stripping hanging out from roof rails. *Both rails replaced.14. TV screen stuck and will not release on driver side. Passenger side TV sticks frequently. *Driver side tv replaced.15. Sunroof has ongoing rattle as well as the steering column. *Sunroof repaired after 2 visits.16. Panoramic sunroof stripping out and laying on shade. *Fixed.17. Panoramic sunroof stripping out again. It also catches and bunches shade up. *Repaired and fixed 2nd visit.18. Driver seat belt will not retract back. Hangs down. *Calling to schedule service 6/26/17. 6/30/2017 technician was to come fix seatbelt at home at 12:30. Tony called at 1:00 to tell us that there was an issue to have technician come and repair. Have to schedule for another date. 19. Panoramic sunroof has catch again. Looks like tape is loose and adhering to shade.,1.0,Worst nightmare I owned a JX35 prior to upgrading to the QX60. Big mistake! Here is a list of all the issues. Counting down til 12/1/2017 to leave this vehicle at the lot! Here are the issues I have had with the 2014 QX 60 and all the times it has been in the service department.1. Fuel gauge fluctuations. Digital reading would jump all over the place. Did not match the gauge. *Repaired.2.  I had a rattle on the driver side in the window area. It was apparent once you reach 40mph. It was taken into Infiniti Roanoke service department several times.â¢	Window stripping replaced around windshield. *Did not fix issue.â¢	Replaced roof rails. *Did not fix issue.â¢	Car was returned with gash on driver side door. Sent back for repair.â¢	**Dad discovered front mud flap had a loose screw which was causing issue.3.  I  have a rattle in the steering column. It sounds like something is loose inside.      *Issue has never been resolved.4. The driver side sun visor makes a very loud popping noise when you pull it down and push it back up. (Replaced 2 times) 5. The driver side window making a loud grinding noise. *Issue was fixed.6. The driver window now has a oily residue  after rolling the window down and back up.*Cleaned but shows back up.7. Iphone worked intermittently with car ipod controls. Screen in car would grey out not allowing any functions to be used.  8. Passenger seat airbag light stays on with passenger in seat. *Checked but no fix.9. Rattle in sunroof area and steering wheel column. *Issue was not fixed.Stopped taking car to Infiniti Roanoke and started driving to Modern Infiniti Greensboro.10. Sunvisors make a loud popping noise when pulling down and back up. *Replaced.11. Passenger seat airbag light recall. *Issue fixed.12. CVT recall. *Serviced.13. Weather stripping hanging out from roof rails. *Both rails replaced.14. TV screen stuck and will not release on driver side. Passenger side TV sticks frequently. *Driver side tv replaced.15. Sunroof has ongoing rattle as well as the steering column. *Sunroof repaired after 2 visits.16. Panoramic sunroof stripping out and laying on shade. *Fixed.17. Panoramic sunroof stripping out again. It also catches and bunches shade up. *Repaired and fixed 2nd visit.18. Driver seat belt will not retract back. Hangs down. *Calling to schedule service 6/26/17. 6/30/2017 technician was to come fix seatbelt at home at 12:30. Tony called at 1:00 to tell us that there was an issue to have technician come and repair. Have to schedule for another date. 19. Panoramic sunroof has catch again. Looks like tape is loose and adhering to shade.,"[('Fuel fluctuations', 'fluctuations'), ('gauge fluctuations', 'fluctuations'), ('roof rails', 'rails'), ('steering column', 'column'), ('Passenger seat', 'seat'), ('seat light', 'light'), ('airbag light', 'light'), ('steering wheel', 'wheel'), ('wheel column', 'column'), ('popping noise', 'noise'), ('Passenger seat', 'seat'), ('roof rails', 'rails'), ('Driver tv', 'tv'), ('side tv', 'tv'), ('steering column', 'column'), ('Driver belt', 'belt'), ('seat belt', 'belt')]","['Worst nightm', 'loud popping noise', 'Hangs down', 'never resolved', 'Panoramic sunroof', 'owned prior', 'retract back', 'sunroof area', 'stripping again', 'pulling down', 'catch again', 'ongoing rattle', '2nd visit']","[['take'], ['nt', 'vehicle'], ['drive'], ['nt'], ['nt', 'take'], ['drive'], ['nt'], ['nt'], ['like'], ['drive'], ['drive'], ['drive'], ['nt', 'car', 'work', 'one'], ['car'], ['car'], ['drive'], ['nt'], ['come', 'home'], ['come'], ['like']]","[('service department', 'department'), ('driver side', 'side'), ('window area', 'area'), ('Roanoke service', 'service'), ('Infiniti department', 'department'), ('service department', 'department'), ('driver side', 'side'), ('side door', 'door'), ('mud flap', 'flap'), ('driver side', 'side'), ('side visor', 'visor'), ('sun visor', 'visor'), ('popping noise', 'noise'), ('driver side', 'side'), ('side window', 'window'), ('driver window', 'window'), ('car controls', 'controls'), ('TV screen', 'screen'), ('driver side', 'side'), ('Passenger side', 'side'), ('side TV', 'TV'), ('TV sticks', 'sticks'), ('fix seatbelt', 'seatbelt')]","['front mud', 'very loud popping noise', 'push back', 'worked intermittently', 'several times', 'loud popping noise', 'ipod car controls', 'oily residue', 'Sent back', 'loose screw', 'Big mistake', 'Counting til', 'rolling down']",neg
 on 06/07/14 23:39 PM (PDT),california11 ,2014 INFINITI QX60 Hybrid Hybrid 4dr SUV (2.5L 4cyl S/C gas/electric hybrid CVT),Built to perform," I bought the fully loaded QX60 Hybrid Front wheel in March 2014. I enjoy the smooth, comfortable and quiet ride. I just made it to 5000 miles. I mostly drive in a normal mode, shown by the ""dot"" on the dial knob.The city and highway mileage combined gives 26 MPG. For the highway, it gives up to 29 MPG. Look at the MPG bar on the center display panel and learn to drive accordingly to get better MPG. When possible, hit the brakes slowly and see how hybridbattery charges.No premium gas needed.It is not a race car, but if you want to drive that way you can (switch dial to sport mode), may not get best MPG.",5.0,"Built to perform I bought the fully loaded QX60 Hybrid Front wheel in March 2014. I enjoy the smooth, comfortable and quiet ride. I just made it to 5000 miles. I mostly drive in a normal mode, shown by the ""dot"" on the dial knob.The city and highway mileage combined gives 26 MPG. For the highway, it gives up to 29 MPG. Look at the MPG bar on the center display panel and learn to drive accordingly to get better MPG. When possible, hit the brakes slowly and see how hybridbattery charges.No premium gas needed.It is not a race car, but if you want to drive that way you can (switch dial to sport mode), may not get best MPG.",[],"['possible charges', 'premium gas', 'hit slowly', 'smooth ride']","[['nt', 'bought'], ['miles'], ['drive'], ['give'], ['give'], ['drive', 'nt'], ['drive', 'nt', 'car', 'sport']]","[('QX60 wheel', 'wheel'), ('Front wheel', 'wheel'), ('dial knob', 'knob'), ('29 MPG', 'MPG'), ('MPG bar', 'bar'), ('center panel', 'panel'), ('display panel', 'panel'), ('race car', 'car'), ('sport mode', 'mode')]","['fully loaded', 'drive accordingly', 'normal sport mode', 'better 29 MPG', 'mostly drive']",neg
 on 05/12/14 21:43 PM (PDT),qx60hybridscam ,2014 INFINITI QX60 Hybrid Hybrid 4dr SUV AWD (2.5L 4cyl S/C gas/electric hybrid CVT),Infiniti offers horrible support," Bought the 2014 QX60 Hybrid AWD, $60,000. Window sticker says 25-28mpg, combined 26. I'm just over 4,000 miles. The best I've seen is 22mpg. That was fillup in Seattle, drive I-5 to Portland, turn around and straight back to Seattle. Cruise control the whole way. My regular fill ups are 18mpg. Total crap! Told service Manager at dealership I bought it from. They drove it for a week and they got 19mpg. So we have a problem, right. All the service tests they did showed the car operating optimally. So they called infiniti and we opened a case. infiniti engineer came, drove 51 miles on 1.8 gallons which equaled 28.3mpg. I said how did you do that? He couldn't tell me because it was proprietary!",4.125,"Infiniti offers horrible support Bought the 2014 QX60 Hybrid AWD, $60,000. Window sticker says 25-28mpg, combined 26. I'm just over 4,000 miles. The best I've seen is 22mpg. That was fillup in Seattle, drive I-5 to Portland, turn around and straight back to Seattle. Cruise control the whole way. My regular fill ups are 18mpg. Total crap! Told service Manager at dealership I bought it from. They drove it for a week and they got 19mpg. So we have a problem, right. All the service tests they did showed the car operating optimally. So they called infiniti and we opened a case. infiniti engineer came, drove 51 miles on 1.8 gallons which equaled 28.3mpg. I said how did you do that? He couldn't tell me because it was proprietary!","[('Window sticker', 'sticker'), ('fill ups', 'ups')]","['horrible support', 'regular fill ups', 'So have']","[['miles'], ['drive'], ['nt'], ['bought'], ['car', 'test'], ['infiniti'], ['infiniti', 'miles']]","[('Cruise control', 'control'), ('service tests', 'tests')]","['turn around', 'Total crap', 'So called', 'whole way', 'operating optimally']",neg
 on 04/11/14 17:47 PM (PDT),njdriver36 ,2014 INFINITI QX60 Hybrid Hybrid 4dr SUV AWD (2.5L 4cyl S/C gas/electric hybrid CVT),The Hybrid Engine is a Scam!," If you want better gas mileage do Not buy the QX60 Hybrid.I bought one in December 2013. After a few weeks of poor gas mileage and noticing that the Hybrid engine seemed never to be running, I took it to the dealer.The service guy told me that the Hybrid engine by design does not work when either the AC or heater is on! That's 99% of the time that I will be driving. Total nonsense. I paid an extra $3,000 to get the same gas mileage that the gas only version gets. There was absolutely NO disclosure from my salesman about the ""unique"" way this hybrid engine works, or more accurately does not work! No one would ever pay the extra $3,000 if they new the truth! I feel totally robbed!",2.5,"The Hybrid Engine is a Scam! If you want better gas mileage do Not buy the QX60 Hybrid.I bought one in December 2013. After a few weeks of poor gas mileage and noticing that the Hybrid engine seemed never to be running, I took it to the dealer.The service guy told me that the Hybrid engine by design does not work when either the AC or heater is on! That's 99% of the time that I will be driving. Total nonsense. I paid an extra $3,000 to get the same gas mileage that the gas only version gets. There was absolutely NO disclosure from my salesman about the ""unique"" way this hybrid engine works, or more accurately does not work! No one would ever pay the extra $3,000 if they new the truth! I feel totally robbed!","[('gas mileage', 'mileage'), ('Hybrid engine', 'engine'), ('gas mileage', 'mileage')]","['Total nonsense', 'never running', 'few weeks', 'same gas gas mileage', 'poor gas gas mileage']","[['nt'], ['bought', 'one'], ['work'], ['work', 'one', 'new']]","[('gas mileage', 'mileage'), ('service guy', 'guy'), ('Hybrid engine', 'engine')]","['better gas mileage', 'hybrid Hybrid engine', 'ever pay', 'unique way', 'totally robbed', 'accurately work']",neg
 on 01/30/14 13:26 PM (PST),jayjay ,2014 INFINITI QX60 Hybrid Hybrid 4dr SUV AWD (2.5L 4cyl S/C gas/electric hybrid CVT),Comfort and Fuel Economy," Selected AWD Hybrid after comparing to gas version and Acura MDX.QX60 offered more room, comfort, and better price than the MDX (my opinion).Hybrid vs non was a difficult decision but with a modest 3k premium, increased MPG, and option packages simplified, we selected the AWD hybrid.The comfort is unparalleled and the safety is outstanding. The warnings (lane departure, blind spot ect.)/interventions can be individualized, on or off for each driver.The MPG was concerning after purchasing with 19 city and 23 hwy.Now with 1500 miles 22 to 23 city and as high as 29 on the highway!24 for mixed driving.There is a break in period and learning curve with this SUV to obtain good MPG.",4.375,"Comfort and Fuel Economy Selected AWD Hybrid after comparing to gas version and Acura MDX.QX60 offered more room, comfort, and better price than the MDX (my opinion).Hybrid vs non was a difficult decision but with a modest 3k premium, increased MPG, and option packages simplified, we selected the AWD hybrid.The comfort is unparalleled and the safety is outstanding. The warnings (lane departure, blind spot ect.)/interventions can be individualized, on or off for each driver.The MPG was concerning after purchasing with 19 city and 23 hwy.Now with 1500 miles 22 to 23 city and as high as 29 on the highway!24 for mixed driving.There is a break in period and learning curve with this SUV to obtain good MPG.","[('gas version', 'version'), ('3k premium', 'premium'), ('option packages', 'packages'), ('AWD hybrid', 'hybrid'), ('lane departure', 'departure'), ('spot ect', 'ect')]","['blind spot ect', 'difficult decision', 'better price', 'more room', 'modest 3k premium']","[['drive', 'nt'], ['miles'], ['good']]",[],"['mixed driving', 'good MPG']",neg
 on 08/25/16 06:19 AM (PDT),Doug ,2016 INFINITI QX60 SUV 4dr SUV (3.5L 6cyl CVT),Disappointed, I have had one of these as a rental car for over a week and can safely say I dislike it more than the day I got it.  As a vehicle it has nice seats and decent room but I expected much more from it. The ride for a normal SUV is decent but not for this level of SUV. The trim looks nice but there is cheapness in nasty places. For example the plastic on the steering wheel is thin and sticks out almost cutting your hand. It has poor acceleration by my standards.,2.0,Disappointed I have had one of these as a rental car for over a week and can safely say I dislike it more than the day I got it.  As a vehicle it has nice seats and decent room but I expected much more from it. The ride for a normal SUV is decent but not for this level of SUV. The trim looks nice but there is cheapness in nasty places. For example the plastic on the steering wheel is thin and sticks out almost cutting your hand. It has poor acceleration by my standards.,"[('steering wheel', 'wheel')]","['poor acceleration', 'almost cutting', 'nasty places']","[['nt', 'like', 'car', 'one'], ['nt', 'vehicle'], ['nt']]",[],"['decent room', 'safely say', 'nice seats', 'rental car', 'normal SUV']",neg
 on 07/21/16 09:41 AM (PDT),Steve ,2016 INFINITI QX60 SUV 4dr SUV AWD (3.5L 6cyl CVT),Everyday I wait to see what will be wrong next," Now Infiniti had to buy the vehicle back under Lemon Law.  I would avoid Infiniti and Nissan products and if you are in Pittsburgh PA I would completely avoid the scam artists at Cochran.  I bought an Audi after selling back the Infiniti and could not be happier with a vehicle.I have only had this vehicle for 6 months and have had more than enough problems.  There is a rattle in the front dash drivers side, but I am guessing loose or missing clips, which the dealershiponly took 2 months to correct.    City driving on standard mode is about 3 - 4 mpg less than sticker.  I do drive conservative so do not expect to get much better than that.  The seats are loose fitting for the body to sit in and dont hold you like other vehicles I have had.  They do not feel like they were built for anyone over 5' 10"".     The one item I did forget to mention is the camera system,  I think they could have used better, higher resolution cameras.  Any problems I am really finding the dealership is writing it off to  ""well thats the way its designed""  This is a manufacturer I will not honor with another purchase and Nissan the mother company has the same problems as Infiniti.",1.0,"Everyday I wait to see what will be wrong next Now Infiniti had to buy the vehicle back under Lemon Law.  I would avoid Infiniti and Nissan products and if you are in Pittsburgh PA I would completely avoid the scam artists at Cochran.  I bought an Audi after selling back the Infiniti and could not be happier with a vehicle.I have only had this vehicle for 6 months and have had more than enough problems.  There is a rattle in the front dash drivers side, but I am guessing loose or missing clips, which the dealershiponly took 2 months to correct.    City driving on standard mode is about 3 - 4 mpg less than sticker.  I do drive conservative so do not expect to get much better than that.  The seats are loose fitting for the body to sit in and dont hold you like other vehicles I have had.  They do not feel like they were built for anyone over 5' 10"".     The one item I did forget to mention is the camera system,  I think they could have used better, higher resolution cameras.  Any problems I am really finding the dealership is writing it off to  ""well thats the way its designed""  This is a manufacturer I will not honor with another purchase and Nissan the mother company has the same problems as Infiniti.","[('scam artists', 'artists'), ('mother company', 'company')]","['completely avoid', 'same problems', 'really finding', 'standard mode']","[['vehicle'], ['vehicle', 'bought'], ['nt', 'vehicle'], ['drive', 'nt'], ['drive'], ['nt', 'like', 'vehicle'], ['like', 'one'], ['nt', 'think', 'one']]","[('dash drivers', 'drivers'), ('drivers side', 'side'), ('camera system', 'system'), ('resolution cameras', 'cameras')]","['loose clips', 'enough problems', 'higher resolution cameras', 'dealershiponly took', 'better resolution cameras', 'only had', 'front dash', 'buy back', 'other vehicles', 'Now had']",neg
